QueryId,EntityId
INEX_LD-2012389,<dbpedia:Western_Indo-Pacific>
INEX_LD-2012389,<dbpedia:Albay_Gulf>
INEX_LD-2012389,<dbpedia:Admiralty_Gulf>
INEX_LD-2012389,<dbpedia:Geographe_Channel>
INEX_LD-2012389,<dbpedia:Goblin_shark>
INEX_LD-2012389,<dbpedia:Australian_grey_smooth-hound>
INEX_LD-2012389,<dbpedia:Slender_weasel_shark>
INEX_LD-2012389,<dbpedia:Pocket_shark>
INEX_LD-2012389,<dbpedia:Dwarf_gulper_shark>
INEX_LD-2012389,<dbpedia:Hooktooth_shark>
INEX_XER-100,<dbpedia:Nextcube_turbo>
INEX_XER-100,<dbpedia:Stevenote>
INEX_XER-108,<dbpedia:United_States_(disambiguation)>
INEX_XER-108,<dbpedia:List_of_offenders_executed_in_the_United_States_in_2013>
INEX_XER-108,<dbpedia:Gary_Nolan_(radio_host)>
INEX_XER-108,<dbpedia:Capital_punishment_in_Rhode_Island>
INEX_XER-108,<dbpedia:KÃ¶zÃ©piskolai_Matematikai_Ã©s_Fizikai_Lapok>
INEX_XER-108,<dbpedia:Caspar_and_Mollusk>
INEX_XER-108,<dbpedia:Same_Trailer_Different_Park>
INEX_XER-108,<dbpedia:Wanda_Jean_Allen>
INEX_XER-108,<dbpedia:Roger_Keith_Coleman>
INEX_XER-108,<dbpedia:Myron_Scholes>
INEX_XER-110,<dbpedia:List_of_Nobel_laureates_affiliated_with_Imperial_College_London>
INEX_XER-110,<dbpedia:List_of_Nobel_laureates_affiliated_with_Cornell_University>
INEX_XER-110,<dbpedia:List_of_Nobel_laureates_affiliated_with_King's_College_London>
INEX_XER-110,<dbpedia:Tomas_TranstrÃ¶mer>
INEX_XER-110,<dbpedia:Gabriela_Mistral>
INEX_XER-110,<dbpedia:William_Golding>
INEX_XER-110,<dbpedia:Octavio_Paz>
INEX_XER-110,<dbpedia:Chilean_literature>
INEX_XER-110,<dbpedia:Harry_Martinson>
INEX_XER-110,<dbpedia:AntÃ³nio_Correia_de_Oliveira>
INEX_XER-114,<dbpedia:Bernard_de_dryver>
INEX_XER-114,<dbpedia:2011_European_Grand_Prix>
INEX_XER-114,<dbpedia:2000_Australian_Grand_Prix>
INEX_XER-114,<dbpedia:1976_Belgian_Grand_Prix>
INEX_XER-114,<dbpedia:1974_BRDC_International_Trophy>
INEX_XER-114,<dbpedia:1969_Mexican_Grand_Prix>
INEX_XER-114,<dbpedia:1967_International_Gold_Cup>
INEX_XER-114,<dbpedia:1972_Brazilian_Grand_Prix>
INEX_XER-114,<dbpedia:1982_South_African_Grand_Prix>
INEX_XER-114,<dbpedia:Pole_position>
INEX_XER-116,<dbpedia:List_of_Nobel_Peace_Prize_laureates>
INEX_XER-116,<dbpedia:Mario_Capecchi>
INEX_XER-116,<dbpedia:2014_Nobel_Peace_Prize>
INEX_XER-116,<dbpedia:Riccardo_Giacconi>
INEX_XER-116,<dbpedia:Nobel_prize_in_literature>
INEX_XER-116,<dbpedia:Ernesto_Teodoro_Moneta>
INEX_XER-116,<dbpedia:2002_Nobel_Peace_Prize>
INEX_XER-116,<dbpedia:2003_Nobel_Peace_Prize>
INEX_XER-116,<dbpedia:2006_Nobel_Peace_Prize>
INEX_XER-116,<dbpedia:Driving_licence_in_Poland>
INEX_XER-118,<dbpedia:Rambler_Rebel>
INEX_XER-118,<dbpedia:Corynne_Charby>
INEX_XER-118,<dbpedia:Dominique_Darel>
INEX_XER-118,<dbpedia:Safir_(models)>
INEX_XER-118,<dbpedia:Auto_Pilen>
INEX_XER-118,<dbpedia:Peugeot_403>
INEX_XER-118,<dbpedia:Jouef>
INEX_XER-118,<dbpedia:Mercedes-Benz_W110>
INEX_XER-118,<dbpedia:Sablon_diecast>
INEX_XER-118,<dbpedia:China_National_Heavy_Duty_Truck_Group>
INEX_XER-121,<dbpedia:United_States_congressional_delegations_from_Texas>
INEX_XER-121,<dbpedia:United_States_Congressional_Delegations_from_California>
INEX_XER-121,<dbpedia:California's_congressional_districts>
INEX_XER-121,<dbpedia:United_States_Congressional_Delegations_from_Florida>
INEX_XER-121,<dbpedia:Florida's_congressional_districts>
INEX_XER-121,<dbpedia:Pennsylvania's_congressional_districts>
INEX_XER-121,<dbpedia:Ohio's_congressional_districts>
INEX_XER-121,<dbpedia:United_States_Congressional_Delegations_from_Arizona>
INEX_XER-121,"<dbpedia:Gerald_Gardiner,_Baron_Gardiner>"
INEX_XER-121,<dbpedia:1960:_The_Making_of_the_President>
INEX_XER-123,<dbpedia:1974_FIFA_World_Cup_Final>
INEX_XER-123,<dbpedia:1994_FIFA_World_Cup_qualification_(CONMEBOLâ€“OFC_play-off)>
INEX_XER-123,<dbpedia:1998_FIFA_World_Cup_qualification_(AFCâ€“OFC_play-off)>
INEX_XER-123,<dbpedia:1994_FIFA_World_Cup_qualification_(CONCACAFâ€“OFC_play-off)>
INEX_XER-123,<dbpedia:1978_FIFA_World_Cup_Final>
INEX_XER-123,<dbpedia:2002_FIFA_World_Cup_qualification_(CONMEBOLâ€“OFC_play-off)>
INEX_XER-123,<dbpedia:1974_FIFA_World_Cup_qualification_(CONMEBOL)>
INEX_XER-123,<dbpedia:1986_FIFA_World_Cup_qualification_(UEFAâ€“OFC_play-off)>
INEX_XER-123,<dbpedia:List_of_men's_national_association_football_teams>
INEX_XER-123,<dbpedia:Brazil_at_the_1974_FIFA_World_Cup>
INEX_XER-125,<dbpedia:FIFA_World_cup>
INEX_XER-125,<dbpedia:List_of_FIFA_World_Cup_finals>
INEX_XER-125,<dbpedia:List_of_players_who_have_won_multiple_FIFA_World_Cups>
INEX_XER-125,<dbpedia:FIFA_U-20_World_Cup>
INEX_XER-125,<dbpedia:List_of_FIFA_World_Cup_records>
INEX_XER-125,<dbpedia:FIFA_Women's_World_Cup_records>
INEX_XER-125,<dbpedia:Jamaica_at_the_FIFA_World_Cup>
INEX_XER-125,<dbpedia:European_nations_at_the_FIFA_World_Cup>
INEX_XER-125,<dbpedia:List_of_players_who_have_won_multiple_FIFA_Women's_World_Cups>
INEX_XER-125,<dbpedia:Kuwait_at_the_FIFA_World_Cup>
INEX_XER-127,<dbpedia:Khola_Maryam_HÃ¼bsch>
INEX_XER-127,<dbpedia:Alexa_Feser>
INEX_XER-127,<dbpedia:Marianne_NÃ¶lle>
INEX_XER-127,<dbpedia:Liza_Li>
INEX_XER-127,<dbpedia:Anita_Otto>
INEX_XER-127,<dbpedia:Sonja_Graf>
INEX_XER-127,<dbpedia:Fanny_Chmelar>
INEX_XER-127,<dbpedia:Stephanie_Schwabe>
INEX_XER-127,<dbpedia:Anja_Schreiner>
INEX_XER-127,<dbpedia:Jacqueline_BÃ¶rner>
INEX_XER-129,<dbpedia:White_Light_(novel)>
INEX_XER-129,<dbpedia:Interstellar_Pig>
INEX_XER-129,<dbpedia:Birthright:_The_Book_of_Man>
INEX_XER-129,<dbpedia:The_Deluge_Drivers>
INEX_XER-129,<dbpedia:Scott_Saunders_Space_Adventure>
INEX_XER-129,<dbpedia:Time_Jumper>
INEX_XER-129,<dbpedia:The_Planiverse>
INEX_XER-129,<dbpedia:First_Citizen_(novel)>
INEX_XER-129,<dbpedia:For_Love_of_Mother-Not>
INEX_XER-129,<dbpedia:Future_on_Fire>
INEX_XER-132,<dbpedia:FIS_Nordic_World_Ski_Championships_2013_â€“_Women's_30_kilometre_classical>
INEX_XER-132,<dbpedia:Nordic_harp>
INEX_XER-132,<dbpedia:Charles_Compo>
INEX_XER-134,<dbpedia:Clayton_Vaughn>
INEX_XER-134,<dbpedia:Siraj_Williams>
INEX_XER-134,<dbpedia:Aleksandr_Porkhomovskiy>
INEX_XER-134,<dbpedia:Kim_Kuk-Young>
INEX_XER-134,<dbpedia:Tony_Miller_(athlete)>
INEX_XER-134,<dbpedia:Caeleb_Dressel>
INEX_XER-134,<dbpedia:Jim_Golliday>
INEX_XER-134,<dbpedia:William_Snoddy>
INEX_XER-134,<dbpedia:Steve_Williams_(sprinter)>
INEX_XER-134,<dbpedia:Lambros_Kefalas>
INEX_XER-136,<dbpedia:List_of_Philadelphia_Phillies_managers>
INEX_XER-136,<dbpedia:List_of_Major_League_Baseball_players_from_Canada>
INEX_XER-136,<dbpedia:List_of_Minnesota_Twins_managers>
INEX_XER-136,<dbpedia:List_of_Major_League_Baseball_players_(M)>
INEX_XER-136,<dbpedia:List_of_New_York_Yankees_managers>
INEX_XER-136,<dbpedia:Roberto_Clemente_Award>
INEX_XER-136,<dbpedia:Hank_Robinson>
INEX_XER-136,<dbpedia:Jeff_Tackett>
INEX_XER-136,<dbpedia:Coy_Craft>
INEX_XER-136,<dbpedia:Collin_Fernandez>
INEX_XER-139,<dbpedia:The_Quiet_Duel>
INEX_XER-139,<dbpedia:Sanjuro>
INEX_XER-139,<dbpedia:Snow_Trail>
INEX_XER-139,<dbpedia:Drunken_Angel>
INEX_XER-139,<dbpedia:Kurosawa's_Way>
INEX_XER-139,<dbpedia:The_Idiot_(1951_film)>
INEX_XER-139,<dbpedia:Scandal_(1950_film)>
INEX_XER-139,<dbpedia:The_Most_Beautiful>
INEX_XER-139,<dbpedia:Dodes'ka-den>
INEX_XER-139,<dbpedia:Horse_(1941_film)>
INEX_XER-141,<dbpedia:Copa_Catalunya>
INEX_XER-141,<dbpedia:Per_Catalunya!>
INEX_XER-141,<dbpedia:Rodalies_de_Catalunya>
INEX_XER-141,<dbpedia:Filmoteca_de_Catalunya>
INEX_XER-141,<dbpedia:Irene_Rigau_i_Oliver>
INEX_XER-141,<dbpedia:Josep_Huguet_i_Biosca>
INEX_XER-141,<dbpedia:Bellesguard>
INEX_XER-141,<dbpedia:ETSEIB>
INEX_XER-141,<dbpedia:Alex_Cano>
INEX_XER-141,<dbpedia:La_Seu_d'Urgell_airport>
INEX_XER-144,<dbpedia:World_Chess_Championship>
INEX_XER-144,<dbpedia:Vladimir_Kramnik>
INEX_XER-144,<dbpedia:Antoaneta_Stefanova>
INEX_XER-144,<dbpedia:Shen_Yang_(chess_player)>
INEX_XER-144,<dbpedia:Grigory_Sanakoev>
INEX_XER-144,<dbpedia:Gert_Jan_Timmerman>
INEX_XER-144,<dbpedia:Interregnum_of_World_Chess_Champions>
INEX_XER-144,<dbpedia:World_Chessboxing_Association>
INEX_XER-144,<dbpedia:Alexander_Riazantsev>
INEX_XER-144,<dbpedia:Lidia_Tomnikova>
INEX_XER-60,<dbpedia:Sailing_at_the_1928_Summer_Olympics>
INEX_XER-60,<dbpedia:Sailing_at_the_1920_Summer_Olympics_â€“_18'_Dinghy>
INEX_XER-60,<dbpedia:Dinghy_racing>
INEX_XER-60,<dbpedia:Contender_(dinghy)>
INEX_XER-60,<dbpedia:Flying_Junior>
INEX_XER-60,<dbpedia:Sail-class_markings>
INEX_XER-60,<dbpedia:ISO_(dinghy)>
INEX_XER-60,<dbpedia:Byte_(dinghy)>
INEX_XER-60,<dbpedia:Finn_(dinghy)>
INEX_XER-60,<dbpedia:Kees_Douze>
INEX_XER-63,<dbpedia:The_Windup_Girl>
INEX_XER-63,<dbpedia:Gateway_(novel)>
INEX_XER-63,<dbpedia:Redshirts_(novel)>
INEX_XER-63,<dbpedia:Among_Others>
INEX_XER-63,<dbpedia:American_Gods>
INEX_XER-63,<dbpedia:Forever_Peace>
INEX_XER-63,<dbpedia:The_Uplift_War>
INEX_XER-63,<dbpedia:Aristoi_(novel)>
INEX_XER-63,<dbpedia:Eifelheim>
INEX_XER-63,<dbpedia:Slant_(fanzine)>
INEX_XER-65,<dbpedia:European_exploration_of_Australia>
INEX_XER-65,<dbpedia:James_Grant_(navigator)>
INEX_XER-65,<dbpedia:LuÃ­s_Vaz_de_Torres>
INEX_XER-65,<dbpedia:Willem_Schouten>
INEX_XER-65,<dbpedia:Tobias_Furneaux>
INEX_XER-65,<dbpedia:Louis_de_Freycinet>
INEX_XER-65,<dbpedia:Tupaia_(navigator)>
INEX_XER-65,<dbpedia:Charles_Robbins_(Royal_Navy_officer)>
INEX_XER-65,<dbpedia:Antoine_Bruni_d'Entrecasteaux>
INEX_XER-65,<dbpedia:AndrÃ©s_de_San_MartÃ­n>
INEX_XER-72,<dbpedia:Chasing_Liberty>
INEX_XER-72,<dbpedia:Venice/Venice>
INEX_XER-72,<dbpedia:The_italian_job_(2003_film)>
INEX_XER-72,<dbpedia:The_Merchant_of_Venice_(1969_film)>
INEX_XER-72,<dbpedia:The_Venetian_Affair_(film)>
INEX_XER-72,<dbpedia:Novel_Romance>
INEX_XER-72,<dbpedia:Melancholia_(2008_film)>
INEX_XER-72,<dbpedia:Romanzo_di_un_giovane_povero>
INEX_XER-72,<dbpedia:The_Age_of_the_Earth>
INEX_XER-72,"<dbpedia:Venice,_the_Moon_and_You>"
INEX_XER-74,<dbpedia:Bernard_Mammes>
INEX_XER-74,<dbpedia:Cento_piccole_mamme>
INEX_XER-74,<dbpedia:North_Mamm_Peak>
INEX_XER-74,<dbpedia:Mamma_Maria>
INEX_XER-74,<dbpedia:Mamma_Mia_(Darin_song)>
INEX_XER-74,<dbpedia:Mamma_Mia_(30_Rock)>
INEX_XER-74,<dbpedia:Greatest_Hits_(A-Teens_album)>
INEX_XER-74,<dbpedia:Mamma_Knows_Best>
INEX_XER-74,<dbpedia:Mamma_Mia_(song)>
INEX_XER-81,<dbpedia:Green_Street>
INEX_XER-81,<dbpedia:Football-related_activity_of_the_CCS>
INEX_XER-81,<dbpedia:English_Border_Front>
INEX_XER-81,<dbpedia:The_Hooligan_Factory>
INEX_XER-81,<dbpedia:Leeds_United_Service_Crew>
INEX_XER-81,<dbpedia:Inter_City_Firm>
INEX_XER-81,<dbpedia:Baby_Squad>
INEX_XER-81,<dbpedia:Hull_City_Psychos>
INEX_XER-81,<dbpedia:Chelsea_headhunters>
INEX_XER-81,<dbpedia:Bottom_Live_3:_Hooligan's_Island>
INEX_XER-87,<dbpedia:German_casualties_in_World_War_II>
INEX_XER-87,<dbpedia:Hypothetical_Axis_victory_in_World_War_II>
INEX_XER-87,<dbpedia:Diplomatic_history_of_World_War_II>
INEX_XER-87,<dbpedia:Heinrich_Boere>
INEX_XER-87,<dbpedia:Operation_Ikarus>
INEX_XER-87,<dbpedia:Collaboration_with_the_axis_powers_during_world_war_ii>
INEX_XER-87,<dbpedia:Axis_power_negotiations_on_the_division_of_Asia_during_World_War_II>
INEX_XER-87,<dbpedia:Dimitrios_Psarros>
INEX_XER-87,<dbpedia:Blohm_&_Voss_BV_238>
INEX_XER-87,<dbpedia:Alexandros_Skourletis>
INEX_XER-91,<dbpedia:Moon_Palace>
INEX_XER-91,<dbpedia:Invisible_(Auster_novel)>
INEX_XER-91,<dbpedia:Leviathan_(Auster_novel)>
INEX_XER-91,<dbpedia:In_the_Country_of_Last_Things>
INEX_XER-91,<dbpedia:The_book_of_illusions>
INEX_XER-91,<dbpedia:Travels_in_the_Scriptorium>
INEX_XER-91,<dbpedia:Man_in_the_Dark_(novel)>
INEX_XER-91,<dbpedia:The_Music_of_Chance>
INEX_XER-91,<dbpedia:The_Brooklyn_Follies>
INEX_XER-91,<dbpedia:The_Story_of_My_Typewriter>
INEX_XER-95,<dbpedia:Sheriff_Woody>
INEX_XER-95,<dbpedia:Jim_Hanks>
INEX_XER-95,<dbpedia:Jarol_MartÃ­nez>
INEX_XER-95,<dbpedia:Larry_Crowne>
INEX_XER-95,<dbpedia:Jus-Rol>
INEX_XER-95,<dbpedia:That_Thing_You_Do!>
INEX_XER-95,<dbpedia:Mazes_and_Monsters_(novel)>
INEX_XER-95,<dbpedia:Mazes_and_Monsters>
INEX_XER-95,<dbpedia:New_(film)>
INEX_XER-95,<dbpedia:Every_Time_We_Say_Goodbye_(film)>
INEX_XER-97,<dbpedia:IBM_XL_C++>
INEX_XER-97,<dbpedia:Digital_Mars>
INEX_XER-97,<dbpedia:Comeau_C/C++>
INEX_XER-97,<dbpedia:Watcom_C/C++_compiler>
INEX_XER-97,<dbpedia:Open64>
INEX_XER-97,<dbpedia:Intel_C++_compiler>
INEX_XER-97,<dbpedia:HP_aC++>
INEX_XER-97,<dbpedia:Zortech>
INEX_XER-97,<dbpedia:Softune>
INEX_XER-97,<dbpedia:PathScale>
INEX_XER-99,<dbpedia:Recursive_acronym>
INEX_XER-99,<dbpedia:KOS-MOS>
INEX_XER-99,<dbpedia:GiNaC>
INEX_XER-99,<dbpedia:SiMPLE>
INEX_XER-99,<dbpedia:GNU>
INEX_XER-99,<dbpedia:TRESOR>
INEX_XER-99,<dbpedia:Gambas>
INEX_XER-99,<dbpedia:International_Conference_on_Service_Oriented_Computing>
QALD2_te-100,<dbpedia:Orangina>
QALD2_te-100,<dbpedia:Jean-Claude_Beton>
QALD2_te-100,<dbpedia:Bernard_Villemot>
QALD2_te-100,<dbpedia:LiÃ©geois_(cocktail)>
QALD2_te-100,<dbpedia:Bill_Sipper>
QALD2_te-100,<dbpedia:Canada_dry_motts>
QALD2_te-100,<dbpedia:Oasis_(drink)>
QALD2_te-100,<dbpedia:Ting_(soft_drink)>
QALD2_te-100,<dbpedia:2011â€“12_Liga_de_Honra>
QALD2_te-100,<dbpedia:Boufarik>
QALD2_te-12,<dbpedia:Lists_of_World_Heritage_Sites>
QALD2_te-12,<dbpedia:Silk_Road_UNESCO_World_Heritage_Sites>
QALD2_te-12,<dbpedia:Scottish_ten>
QALD2_te-12,<dbpedia:Lists_of_World_Heritage_Sites_in_Europe>
QALD2_te-12,<dbpedia:List_of_World_Heritage_Sites_in_Thailand>
QALD2_te-12,<dbpedia:Former_UNESCO_World_Heritage_Sites>
QALD2_te-12,<dbpedia:Arabian_Oryx_Sanctuary>
QALD2_te-12,<dbpedia:List_of_Important_Cultural_Properties_of_Japan_(Asuka_period:_structures)>
QALD2_te-12,<dbpedia:Puerto_Princesa_Subterranean_River_National_Park>
QALD2_te-12,<dbpedia:Cave_of_Altxerri>
QALD2_te-14,<dbpedia:Child_prodigy>
QALD2_te-14,<dbpedia:Experience_(The_Prodigy_album)>
QALD2_te-14,<dbpedia:Celia_Fitzgerald>
QALD2_te-14,<dbpedia:Gizz_Butt>
QALD2_te-14,<dbpedia:Jim_Davies_(musician)>
QALD2_te-14,<dbpedia:RaÃºl_ChÃ¡vez_Sarmiento>
QALD2_te-14,<dbpedia:Wood_Lane_Hall>
QALD2_te-14,<dbpedia:Fantasea_(mixtape)>
QALD2_te-14,<dbpedia:The_Peck_School>
QALD2_te-17,<dbpedia:Calling_All_Curs>
QALD2_te-17,<dbpedia:Bontino>
QALD2_te-17,<dbpedia:Raise_the_People>
QALD2_te-17,<dbpedia:T27>
QALD2_te-17,<dbpedia:David_Jaffe>
QALD2_te-17,<dbpedia:Selve>
QALD2_te-17,<dbpedia:BÃ¼ssing_A5P>
QALD2_te-2,<dbpedia:John-F.-Kennedy-Platz>
QALD2_te-2,<dbpedia:John_F._Kennedy_autopsy>
QALD2_te-2,<dbpedia:Three_tramps>
QALD2_te-2,<dbpedia:Cultural_depictions_of_John_F._Kennedy>
QALD2_te-2,<dbpedia:The_Killing_of_A_President>
QALD2_te-2,<dbpedia:Kennedy_curse>
QALD2_te-2,<dbpedia:We_choose_to_go_to_the_Moon>
QALD2_te-2,<dbpedia:Badge_Man>
QALD2_te-2,<dbpedia:Madeleine_Duncan_Brown>
QALD2_te-2,<dbpedia:Umbrella_Man_(JFK_assassination)>
QALD2_te-22,<dbpedia:Texas_Governor's_Mansion>
QALD2_te-22,<dbpedia:Governor's_School_of_Texas>
QALD2_te-22,<dbpedia:Edward_Clark_(governor)>
QALD2_te-22,<dbpedia:Christi_Craddick>
QALD2_te-22,<dbpedia:Orville_Bullington>
QALD2_te-22,<dbpedia:Ben_Z._Grant>
QALD2_te-22,<dbpedia:Juan_Bautista_ElguÃ©zabal>
QALD2_te-22,<dbpedia:James_Power_(empresario)>
QALD2_te-22,<dbpedia:Steven_Hicks>
QALD2_te-22,<dbpedia:Peter_and_Clotilde_Shipe_Mansbendel_House>
QALD2_te-25,<dbpedia:John_Hoynes>
QALD2_te-25,<dbpedia:William_Shatner_Live>
QALD2_te-25,<dbpedia:Nobody_Love>
QALD2_te-25,<dbpedia:Brood_comb>
QALD2_te-25,<dbpedia:A_Marriage_Has_Been_Arranged>
QALD2_te-25,<dbpedia:Spirals_(album)>
QALD2_te-25,<dbpedia:I_Dwell_on_Thoughts_of_You>
QALD2_te-25,<dbpedia:Sonority_(album)>
QALD2_te-25,<dbpedia:Delenda>
QALD2_te-25,<dbpedia:All_of_the_Above_(J-Live_album)>
QALD2_te-28,<dbpedia:Francis_Ford_Coppola_Presents>
QALD2_te-28,<dbpedia:New_York_Stories>
QALD2_te-28,<dbpedia:Zoetrope:_All-Story>
QALD2_te-28,<dbpedia:The_Rain_People>
QALD2_te-28,<dbpedia:Tetro>
QALD2_te-28,<dbpedia:One_From_the_Heart>
QALD2_te-28,<dbpedia:The_Bellboy_and_the_Playgirls>
QALD2_te-28,<dbpedia:Tucker:_The_Man_and_His_Dream>
QALD2_te-28,<dbpedia:Twixt_(film)>
QALD2_te-28,<dbpedia:Francis_Ford_Coppola_bibliography>
QALD2_te-3,<dbpedia:Louis_Jacob_Breithaupt>
QALD2_te-3,<dbpedia:Senate_of_Berlin>
QALD2_te-3,<dbpedia:Governing_mayor_of_Berlin>
QALD2_te-3,<dbpedia:Eberhard_Diepgen>
QALD2_te-3,<dbpedia:Tino-Antoni_Schwierzina>
QALD2_te-3,<dbpedia:Walter_Momper>
QALD2_te-3,<dbpedia:Arthur_Werner>
QALD2_te-3,<dbpedia:Lichtenrade>
QALD2_te-3,<dbpedia:Ferdinand_Friedensburg>
QALD2_te-3,<dbpedia:Ernst_Reuter>
QALD2_te-33,<dbpedia:Nonprofit_organization>
QALD2_te-33,<dbpedia:Australian_Fashion_Chamber>
QALD2_te-33,<dbpedia:March_of_Dimes_Canada>
QALD2_te-33,<dbpedia:Oliver_de_la_Paz>
QALD2_te-33,<dbpedia:The_Twenty-Twenty_Corporation>
QALD2_te-33,<dbpedia:Josh_Silver_(nonprofit_director)>
QALD2_te-33,<dbpedia:Physicians_Across_Continents>
QALD2_te-33,<dbpedia:PhET_Interactive_Simulations>
QALD2_te-33,<dbpedia:Bush_School_of_Government_and_Public_Service>
QALD2_te-33,<dbpedia:Ithaca_Commons>
QALD2_te-35,<dbpedia:Kalevi_Remes>
QALD2_te-35,<dbpedia:Lauri_Linna>
QALD2_te-35,<dbpedia:Mauno_Kurppa>
QALD2_te-35,<dbpedia:Pentti_Antila>
QALD2_te-35,<dbpedia:Artturi_NiemelÃ¤>
QALD2_te-35,<dbpedia:Aune_MÃ¤nttÃ¤ri>
QALD2_te-35,<dbpedia:Olavi_TupamÃ¤ki>
QALD2_te-35,<dbpedia:Heikki_Kainulainen>
QALD2_te-35,<dbpedia:Matti_Asunmaa>
QALD2_te-35,<dbpedia:Arvo_Sainio>
QALD2_te-40,<dbpedia:List_of_games_containing_time_travel>
QALD2_te-40,<dbpedia:FallCon>
QALD2_te-40,<dbpedia:Gm_gmt_platform>
QALD2_te-40,<dbpedia:Europe_Engulfed>
QALD2_te-40,<dbpedia:SPQR_(board_game)>
QALD2_te-42,<dbpedia:No_Regrets_(Amanda_Lear_song)>
QALD2_te-42,<dbpedia:Amanda_(album)>
QALD2_te-42,<dbpedia:Amanda_Boyden>
QALD2_te-42,<dbpedia:Cheryl_Crane>
QALD2_te-42,<dbpedia:Regents_Academy>
QALD2_te-42,<dbpedia:Grace_Van_Pelt>
QALD2_te-42,<dbpedia:I'm_Coming_Up>
QALD2_te-42,<dbpedia:I_Don't_Like_Disco>
QALD2_te-42,<dbpedia:Paris_by_Night_(song)>
QALD2_te-42,<dbpedia:History_of_joseph_the_carpenter>
QALD2_te-44,<dbpedia:Weser_Depression>
QALD2_te-44,<dbpedia:Fluid_flow_through_porous_media>
QALD2_te-44,<dbpedia:Aabach_(Afte)>
QALD2_te-44,<dbpedia:Weser>
QALD2_te-44,<dbpedia:Hunte>
QALD2_te-44,<dbpedia:Sule_(river)>
QALD2_te-44,<dbpedia:Werre>
QALD2_te-44,<dbpedia:Lesum>
QALD2_te-44,<dbpedia:Allerbeeke>
QALD2_te-44,<dbpedia:Este_(river)>
QALD2_te-46,<dbpedia:The_Burning_Bright>
QALD2_te-46,<dbpedia:1988_in_jazz>
QALD2_te-46,<dbpedia:Alana_Blanchard>
QALD2_te-46,<dbpedia:Dayyan_Neve>
QALD2_te-46,<dbpedia:Megan_Abubo>
QALD2_te-46,<dbpedia:Jamie_O'Brien_(surfer)>
QALD2_te-46,<dbpedia:Corky_Carroll>
QALD2_te-46,<dbpedia:Martin_Potter_(surfer)>
QALD2_te-46,<dbpedia:Shaun_Tomson>
QALD2_te-46,<dbpedia:Julian_Wilson_(surfer)>
QALD2_te-49,<dbpedia:Uzi>
QALD2_te-49,<dbpedia:Modern_Sub_Machine_Carbine>
QALD2_te-49,<dbpedia:Pure_fusion_weapon>
QALD2_te-49,<dbpedia:Uziel_Gal>
QALD2_te-49,<dbpedia:ARES_FMG>
QALD2_te-49,<dbpedia:ASALT_96>
QALD2_te-49,<dbpedia:ENARM_SMG>
QALD2_te-49,<dbpedia:Yisrael_Galil>
QALD2_te-49,<dbpedia:MGP_submachine_gun>
QALD2_te-49,<dbpedia:Kommando_LDP>
QALD2_te-51,<dbpedia:West_Frisian_Islands>
QALD2_te-51,<dbpedia:Griend>
QALD2_te-51,<dbpedia:Ameland>
QALD2_te-51,<dbpedia:East_Frisia>
QALD2_te-51,<dbpedia:Wangerooge>
QALD2_te-51,<dbpedia:Vlieland>
QALD2_te-51,<dbpedia:Oan_Schylge>
QALD2_te-51,<dbpedia:Danish_Wadden_Sea_Islands>
QALD2_te-51,<dbpedia:Simonszand>
QALD2_te-51,<dbpedia:Bosch_(island)>
QALD2_te-55,<dbpedia:Nike_(mythology)>
QALD2_te-55,<dbpedia:Mount_Ossa_(Greece)>
QALD2_te-55,<dbpedia:Asclepius>
QALD2_te-55,<dbpedia:Litochoro>
QALD2_te-55,<dbpedia:Ambrosia>
QALD2_te-55,<dbpedia:Ourea>
QALD2_te-55,<dbpedia:Little_Pollon>
QALD2_te-55,<dbpedia:The_Last_Olympian>
QALD2_te-55,<dbpedia:Hebe_(mythology)>
QALD2_te-55,<dbpedia:Eos_Glacier>
QALD2_te-58,<dbpedia:Mountain_Time_Zone>
QALD2_te-58,<dbpedia:Pacific_Time_zone>
QALD2_te-58,<dbpedia:Chamorro_Time_Zone>
QALD2_te-58,<dbpedia:Atlantic_Time_Zone>
QALD2_te-58,<dbpedia:Samoa_Time_Zone>
QALD2_te-58,<dbpedia:Eastern_time_zone>
QALD2_te-58,<dbpedia:Hawaiiâ€“Aleutian_Time_Zone>
QALD2_te-58,<dbpedia:Derks_Field>
QALD2_te-58,<dbpedia:List_of_mayors_of_Salt_Lake_City>
QALD2_te-58,<dbpedia:2010_Alaska_Turbo_Otter_crash>
QALD2_te-6,<dbpedia:Jason_Jessee>
QALD2_te-6,<dbpedia:Nyjah_Huston>
QALD2_te-6,<dbpedia:Monica_Shaw>
QALD2_te-6,<dbpedia:Jessie_Van_Roechoudt>
QALD2_te-6,<dbpedia:Elissa_Steamer>
QALD2_te-6,<dbpedia:Alex_White_(skateboarder)>
QALD2_te-6,<dbpedia:Alex_Perelson>
QALD2_te-6,<dbpedia:Rick_Howard>
QALD2_te-6,<dbpedia:World_Cup_of_Skateboarding>
QALD2_te-63,<dbpedia:Underdogs_(2013_animated_film)>
QALD2_te-63,<dbpedia:Lists_of_Argentine_films>
QALD2_te-63,"<dbpedia:I,_the_Worst_of_All>"
QALD2_te-63,"<dbpedia:Aphrodite,_the_Garden_of_the_Perfumes>"
QALD2_te-63,<dbpedia:List_of_Argentine_films_of_the_2010s>
